CODIGO ACAO;NOME ACAO;2010;2011;2012;2013;2014;2015
54420000;ATIVIDADES DE DIFUSAO CULTURAL;0,0;0,0;0;0;0;0
52040000;SISTEMA PAULISTA DE AMBIENTES DE INOVACAO;0;0;0;0;0;7574615,599999999
17680000;MODERNIZACAO  EXPANSAO DO PARQUE TECNOLOGICO;796277,4400000001;1162231,0;3474989,4099999997;0,0;9000000,0;0,0
56920000;CONSERVATORIO DE TATUI;0;0;0;0;0;23929272,0
43940000;APOIO TECNOLOGICO AOS MUNICIPIOS - PATEM;2563541,0;1972823,0;2564640,0;4900000,0;307558,41;2250213,81
61640000;FUNCIONAMENTO CORREGEDORIA GERAL DA JUSTICA;0;0;0;0;38939,79;34332,439999999995
61280000;CONTROLE DO EXERCICIO E DO DESEMPENHO FUNCION;0;0;0;68000,0;0;0
50040000;REAPARELHAMENTO DA POLICIA  PAULISTA;335449344,2499998;271912568,91000026;224807173,35000014;258393456,88999978;232945583,24999982;314648940,1999999
15150000;EXPANSAO DA EDUCACAO PROFISSIONAL TECNOLOGICA;73593219,94;73865804,78;90454467,17999998;115806804,71999995;66781210,38000001;51415341,010000005
40330000;MANUTENCAO OPERACAO IMPLANT.ESTR. HIDRAULICAS;11367868,600000001;8449281,04;7679999,999999999;21837279,96;30153641,4;0
41360000;TURISMO INTEGRADO REGIONAL;861506,42;5851980,850000001;11279933,370000001;17933226,31;11174169,440000001;11214274,649999999
61760000;PROMOCAO DE QUALIDADE DE VIDA PROF.EDUCACAO;0;0;0;0;0;11473758,26
54260000;GERENCIAMENTO DO BENEFICIO - EDUCACAO;123066250,0;180079900,0;160326559,38;250614872,73;202942678,76000002;0
51560000;ATENDIMENTO ESPECIALIZADO ALUNOS EDUCACAO BAS;114140436,69000027;142618576,7200001;134928978,27000004;181142246,28000006;209559217,16999993;0
22760000;FOMENTO AO CREDITO HABITACIONAL;0;0;0;0;0;7972523,0
14110000;SUBSCRICAO DE ACOES DA CODASP;1600000,0;0,0;0,0;0;5000000,0;0,0
44350000;ABASTECIMENTO DE SEMENTES E MUDAS EST.S.PAULO;12058332,190000005;9381141,540000001;9278702,210000006;7537908,28;6860066,559999999;5464189,200000002
59100000;FORMACAO CAPAC.BENEFICIARIOS E TECNICOS ITESP;369097,62;309021,36000000004;486016,60000000003;703736,9599999998;519945,50000000006;330017,98000000004
55790000;RENDA CIDADA - ERRADICACAO DA MISERIA EXTREMA;126964913,0;160918903,76;173960993,53;182816445,89;171424150,72;0
11140000;ESTRADAS VICINAIS;337864344,21999985;359299933,38;67357147,68;34486754,52;84947705,49999999;25469784,93
23010000;IMPLANTACAO DO PARQUE VARZEAS DO TIETE;0;0;0;0;0;71689790,62
49000000;POLICIAMENTO NAS RODOVIAS SOB JURISDICAO DER;20410362,680000003;12341078,080000011;14969287,44000001;2476788,6199999996;2872810,1899999995;6234917,300000002
23120000;MEMORIA DO LEGISLATIVO;0;0;212000,0;0,0;0,0;0
61320000;INTEGRACAO P/REGISTRO/LEGALIZACAO DE EMPRESAS;0;0;21039262,52000001;38106540,860000014;45283802,24999999;54171393,449999996
22280000;DESENV.INSTRUMENTOS PLANEJ.REG.METROPOLITANAS;649664,2000000002;0,0;0;0;0;0
50000000;SALVAMENTO E RESGATE;0;0;0;0;0;7649341,0
57720000;SISTEMA DE TELEAUDIENCIA CRIMINAL;7107007,94;8363911,28;9042385,43;0,0;0;0
57140000;FABRICAS DE CULTURA;0;0;0;0;0;69030195,75
51430000;INCLUSAO JOVENS E ADULTOS ENS.FUNDAMENTAL-EJA;8463732,0;14050696,0;0,0;0,0;0,0;0
49590000;REGULARIZACAO FUNDIARIA URBANA E RURAL;0;0;0;0;0;213848,66000000032
44830000;AVALIACAO DE POLITICAS PUBLICAS E DESEMPENHO;0;0;0;0;0;6818648,860000004
58470000;APOIO POLITICA DESENV.,CIENCIA,TECN. INOVACAO;3870000,0;0,0;33400000,0;0,0;0,0;0,0
11670000;IMPLEMENTAÇÃO DE MICROBACIAS HIDROGRÁFICAS;0,0;0,0;0;0;0;0
42250000;BANCO DO POVO PAULISTA;3532481,13;4082271,91;4491133,800000001;5442095,53;4240162,0200000005;3932866,9499999993
15240000;EXPANSÃO DO ENSINO PÚBLICO SUPERIOR;0,0;0,0;0,0;0,0;0,0;0
61450000;ASSISTENCIA LEGAL CUSTODIADOS APOIO REINT.SOC;0;0;0;0;0;1105358,63
58810000;MELHORIA QUALID. SUSTENTAB. CONTRAT. PUBLICAS;0;0;0;0;0;0,0
50550000;REGULARIZACAO DE NUCLEOS HABITACIONAIS;0,0;0,0;0;0;0;0
55760000;PUBLICIDADE DE UTILIDADE PUBLICA;75193583,65;37555731,54;51854982,36;75247506,21;89847380,77999999;40028104,0
57200000;SAO PAULO AMIGO DA AMAZONIA;601886,14;388089,52;0,0;0;0;0
61470000;PROMOCAO APLICACAO PENAS E MED. ALTERNATIVAS;0;0;0;0;0;4427334,860000001
59070000;EXECUCAO CUMPRIMENTO MEDIDAS SOCIOEDUCATIVAS;455624650,26000017;653681749,430001;648664486,270001;743104841,3200015;872133364,5000007;0
49350000;ADMINISTRACAO DO COMPLEXO BARRA FUNDA;2540277,27;2404005,3;0,0;0;0;0
57670000;CAPACITACAO AGENTES DO AGRONEGOCIO PAULISTA;76133,63;28206,0;131241,9;8976,0;0,0;2480,0
55130000;ADMINISTRACAO DA FUNDACAO SEADE;37866677,539999984;39203314,95999999;42583956,93999997;47442979,110000044;48885982,44000006;50646495,49
54650000;ELABORACAO E ACOMPANHAMENTO ORCAMENTOS ESTADO;3795,3999999999996;3281,16;2026,83;2428,27;19048,27;0
58880000;MONITORAM AVAL.ECONOMIA PAUL.POLITICAS DESEN.;1569380,0;802828,8799999999;0,0;0;0;0
59620000;ACOES INCLUSAO SOCIAL PESSOA COM DEFICIENCIA;16797286,820000008;16768819,890000017;19989237,04;26515436,23999998;23474537,339999996;0
23600000;PROJETO PILOTO DE EFICIENCIA ENERGETICA;0;0;316000,0;90779,8;0;0
60020000;COMPLEMENTACAO APOS.  PENSOES L.200/74-IAMSPE;0;2882639,66;3157834,73;5242183,86;4297965,890000001;4369069,0
42880000;PLANEJ. GESTAO DE ACOES DE TRANSPORTE METROP.;0;0;0;0;0;85792989,5
13340000;SUBVENCAO DO PREMIO DO SEGURO RURAL;0;0;0;0;0;20021260,16
42980000;ENSINO FUND.,MEDIO E PROFISS. ATIV. CULTURAIS;6705974,59;4561964,420000006;4551461,440000001;0,0;0;0
20050000;URBANIZACAO DE FAVELAS;684052,0;15271947,0;0,0;13974533,599999996;0,0;48227753,0
61120000;CAPACITACAO DOS SERVIDORES DA SERT;0;0;0;46130,0;56559,0;6948,06
50660000;GESTAO ADMINISTRATIVA E FINANCEIRA;55614686,859999895;90150740,18999995;95148977,74000001;127616085,65999982;124964963,68000005;128018560,15999974
57040000;RADIOPATRULHAMENTO AEREO;15817771,570000002;18913206,459999993;0,0;0;0;0
23610000;QUALIDADE DE FORNECIMENTO;0;0;0;709731,14;0;0
24610000;PRO-CONEXAO;0;0;0;24000000,0;1052611,06;2307501,0
20920000;MODERNIZACAO DA LINHA 7 - RUBI DA CPTM;0;0;0;0;0;34930967,99999999
57270000;GESTAO ADMINISTRATIVA DA SECRETARIA;41790003,230000004;43339846,07999997;50560717,43;90842507,49000005;42683689,44000005;0
60670000;MODERNIZACAO FISCALIZACAO DOS REC. NATURAIS;0;0;0;0;41630,81;0
48560000;PESQUISA E DESENVOLVIMENTO EM SAUDE;33968,96;5733,6;588106,8800000001;733214,5199999999;1149991,5699999998;410082,73
47690000;GERENCIAMENTO AUXILIO-ALIMENTACAO-ADM. GERAL;0;0;0;0;0;67219812,4
48930000;OPERACIONALIZACAO DE SIST. DE INFORMACOES;1056043,8800000001;1238901,7400000002;1486519,4;1373308,4600000002;1431692,0;1147791,2000000002
59880000;CRIANCA ECOLOGICA;1273947,94;1494895,5;0,0;0,0;0,0;0
42860000;MONIT. QUALID. CUSTOS SERV.DE TRANSP. METROP.;0;0;66700,0;25500,0;127910,0;0
48270000;DESENV. IMPLEM. MANUT. SISTEMAS DE INFORMACAO;0;0;0;0;0;306471238,4499999
21110000;MODERNIZACAO P/ REALIZACAO PESQUISAS EM C&T&I;24995896,80999999;28960760,860000037;9991456,549999993;9976736,95;4999997,18;0
61220000;TRANSPARENCIA POLICIAL;0;0;4155446,3000000003;5593013,550000002;5530797,349999999;5692486,959999999
61390000;GESTAO HUMANA E SEGURA DA CUSTODIA;0;0;0;1822309233,5998945;2170571451,339654;0
40690000;ACOES DE INFRA-ESTRUTURA OPERACIONAL;0,0;0,0;0,0;0;0;0
57150000;GESTAO AMBIENTAL DA SERRA DO MAR;22385260,179999996;26512422,31999999;17531357,980000008;13902287,860000003;14188034,149999999;17109113,860000003
19360000;MELHORIA DA QUALIDADE DAS AGUAS;34421233,03;29999999,999999996;0,0;0,0;0,0;0
22390000;IMPLEMENTACAO SIST. UNICO GESTAO REC.HUMANOS;2332137,52;0,0;0,0;0;0;0
61750000;FORMACAO CONTINUADA DOS PROFIS. DA EDUC.;0;0;0;0;61296964,04000015;0
23530000;SUSTENTABILIDADE AMBIENTAL - MICROBACIAS;0;0;2025014,939999999;2876705,2099999995;9572693,719999991;8730147,900000004
45340000;COMPLEMENTACAO APOSENTADORIAS PENSOES-COSESP;1102955,94;1180317,2800000003;1261771,8999999997;1350976,99;1425814,26;1527094,6699999997
12880000;SISTEMA QUALID.PRODUTOS SELO "PRODUTO DE SP";8325,0;0,0;0;0;0;0
23310000;LINHA 13 JADE - BRAS / AEROPORTO - IMPLANTACA;0;0;0;0;0;190701554,04000002
49070000;CONSERV. SINALIZA, E ELEM. SEGURANCA RODOVIAS;397598897,56999975;359363554,54999983;321451513,3000001;319738660,25999993;275604561,44000006;0
47390000;APRENDENDO O TURISMO;0,0;0;0;202000,0;0;0
49070000;CONSERVACAO SINALIZACAO SEGURANCA RODOVIAS;0;0;0;0;0;313317850,6799999
59490000;GERENCIAMENTO MODERN. DE REC. TEC. INF. INOV.;21819,040000000005;1429827,15;2577591,37;2937224,250000001;2277051,29;2905348,949999999
57510000;CONSCIENTIZACAO FISCAL PARA CONTRIBUINTES;7277,5;291214,0;491352,0;522250,9;464687,0;336223,0
20950000;MODERNIZACAO DA LINHA 11 - CORAL DA CPTM;0;0;0;0;0;59240724,440000005
60520000;CONSERV. RES. BIOLOGICAS E MONUM.GEOLOGICOS;0;0;1558055,57;1527973,84;2004577,74;0
49980000;COMBATE A INCENDIO;0;0;0;0;0;23661826,040000007
53450000;COORD. OP. DE SEGURANCA INSTITUCIONAL;0;0;0;0;0;11695608,720000006
41960000;ADMINISTRACAO GERAL DO DETRAN;87190968,2200001;83881686,58000006;90239604,42000002;59966380,90999996;239436987,37999997;0
61450000;ASSIST. LEGAL AOS CUSTODIADOS E SERV DE APOIO;0;0;0;722620,0;1001723,9100000001;0
23020000;SUBSCRICAO DE ACOES DA CPETUR;1780000,0;0;0;800000,0;0,0;0
59590000;SUPORTE TECNOLOGICO ACOES SANEAM. E ENERGIA;859996,0800000001;821751,0599999998;0,0;0,0;0;0
40870000;DESENV. DE REC.FISICOS E SERV. EDUCACIONAIS;0;0;0;0;0;62012738,78
13410000;GESTAO SANITARIA RISCOS PRODUCAO DE ALIMENTOS;24750,0;0,0;0;0;0;0
51060000;SUPORTE TECNICO JURIDICO;0,0;0,0;0,0;0,0;0;0
42130000;CONTROLE DAS POLITICAS PUBLICAS DIR HUMANOS;0;0;0;0;0;67685,17
25130000;FINAN.ACOES UGRHI BAIXO PARDO GR-REC USO AGUA;0;0;0;0;0;0,0
10540000;CONSTRUCAO/READEQUACAO DE INSTALACOES FISICAS;4350000,0;3773849,59;5221000,0;0,0;4759973,42;2501410,87
46200000;ATIVIDADES DA CETESB;0,0;0,0;0,0;0;0;0
58730000;OPERACAO E MANUTENCAO DO SISTEMA HIDROVIARIO;0;755954,54;8293684,549999999;8184592,479999997;8680693,96;6728672,830000002
61400000;ASSISTENCIA AO EGRESSO E A FAMILIA;0;0;0;20332977,419999998;8251706,680000001;11381496,180000003
48510000;PAGAMENTO DE PENSAO AOS HANSENIANOS;3219285,0;3102010,0;0,0;0;0;0
11630000;PROJ.DO FUNDO METROP.DE FINANC.E INVESTIMENTO;0,0;0,0;0,0;0,0;0,0;0,0
25150000;FINAN. ACOES NA UGRHI DO PARDO REC. USO AGUA;0;0;0;0;0;0,0
54890000;PESQUISAS PRODUTOS E SERVICOS MERC.CONSUMO;427683,8;477663,45999999996;512457,03999999986;519288,24;542800,8700000001;513706,11
50250000;PAGAMENTO COMP.APOS.PENSOES-EMP.PRIV.EXTINTAS;1009331923,2699996;1087662365,0099998;1149036101,9700003;1370963458,2999992;1328649840,6000009;1333275303,5999994
50710000;LICENC.CONTROLE FONTES POLUICAO REC.NATURAIS;59102183,99999988;57484257,7;167784092,5300001;170096976,2900001;223055025,6299995;0
51170000;ESPORTE E LAZER PARA PESSOAS PORT.DEFICIENCIA;1631000,0;2861135,0;1760735,63;2275733,5;4423281,109999999;0
58910000;GERENCIAMENTO SISTEMA DE OUVIDORIA DO ESTADO;819823,39;418596,44;723162,2599999999;565180,1600000001;0,0;0
24630000;INTEGRACAO GESTOES AMBIENTAL E DE RISCOS-BIRD;0;0;0;0;0;905814,7
20970000;TERMINAIS RODOVIARIOS;253288,51;9761831,439999998;12471358,82;9002945,84;4295458,02;3418485,5199999996
24720000;FORTALECIMENTO DA GESTAO ESTADUAL DE SAUDE;0;0;0;0;15470393,78;43657756,29000001
59760000;SP ESCOLA DE TEATRO;0;0;0;0;0;10116371,0
42760000;COORDENACAO DO SEAQUA;25094374,579999994;25353327,439999994;43666960,40000001;52312893,50000012;49289664,120000005;50908746,26
60790000;AREAS EM PROCESSO DE ADEQUACAO AMBIENTAL;0;0;0;0;0;1246187,47
15960000;ATENDIMENTO AOS MUNICIPIOS;20965206,160000004;49039575,330000006;35843584,25;72840645,24;8951143,1;0
15200000;EXPANSAO DO ENSINO PUBLICO TECNICO;0,0;0,0;0,0;0,0;0,0;0
55700000;MODERNIZ. PROC. PREST.SERV.PUBL. AREA CULTURA;0,0;0,0;0;0;0;0
60150000;ATENDIMENTO MEDICO, AMBULATORIAL E HOSPITALAR;0;6541614,879999998;0,0;0,0;0;0
61790000;ALUGUEL SOCIAL;0;0;0;0;0;1451970,0
61720000;FORNEC.DE ALIM.ESC.ALUNOS EDUC.BASICA;0;0;0;0;685549581,0999998;0
60030000;FORMACAO TECNICA VALORIZACAO PROFIS. EDUCACAO;0;3399035,54;99921880,74999999;15001103,3;0,0;0,0
49360000;REFORMA E ADAP.INSTAL. COMPLEXO BARRA FUNDA;0,0;0,0;0;0;0;0
55120000;ADMINISTRACAO DA FUND.PREF.FARIA LIMA - CEPAM;27224602,710000012;27264926,480000045;28082125,619999986;27199720,06000002;26253531,029999953;28535958,309999973
48550000;TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC;1601761,5200000003;1673268,9100000004;0,0;0,0;0,0;0
47220000;VIGILANCIA EPIDEMIOLOGICA;332880,99999999994;311055,8599999999;1164084,94;9893467,639999997;37113276,45999998;26119278,48999999
47840000;ASSIST.MEDICA, HOSP. ODONT. PENS. POL.MILITAR;123125143,97;144143857,42999998;174521941,98999998;190660519,50000006;203671376,04000005;0
58360000;APERFEICOAMENTO FORMACAO PROCURADORES E SERV.;0;0;0;0;0;3896726,4
24690000;FINAN.ACOES UGRHI PIRACICABA/CAPIVARI/JUNDIAI;0;0;0;0;0;14392773,549999999
13590000;FINANCIAMENTO PROJETOS AMBIENTAIS PELO FECOP;14909440,0;4260000,0;23423273,0;1146000,0;24722000,0;2000000,0
40070000;FUNCIONAMENTO E DIVULGACAO DAS ACOES CONDECA;1141928,11;170237,36;0,0;0;0;0
24890000;MORADIA MELHOR;0;0;0;0;19398816,310000002;7513536,61
57590000;REMUNERACAO E ENCARGOS SERVIDORES-ENS. MEDIO;240606353,57000002;266669782,74999908;333390007,9900003;549029368,3299992;0,0;0
53510000;IMPLEMENTACAO DO PNAGE/SP;0,0;0,0;0;0;0;0
54860000;PROCESSAMENTO DE DEMANDAS DOS CONSUMIDORES;0;0;0;0;0;40462993,09999998
59460000;IMPLEMENTACAO INSTRUMENTOS POL. REC. HIDRICOS;0;0;0;0;0;3231211,200000001
56600000;APOIO ADMINISTRATIVO;0,0;0,0;0;0;0;0
46270000;OPERACAO COMPANHIA PAULISTA TRENS METROPOL.;0;0;0;0;0;2076535187,0599997
43600000;ARTICUL, MOBILIZ. E FORMACAO EDUC. AMBIENTAL;181606,63;102202,69;118000,0;51271,0;50000,0;12264,07
18250000;EQUIPAMENTOS SOCIAIS - CENTROS DE REFERENCIA;91305236,4;60768714,330000006;0,0;59919518,20000001;19304976,509999994;0
61850000;RECOMECO:PROG.EST.ENFRENTAMENTO CRACK-JUSTICA;0;0;0;0;0;858374,0
57190000;FISCALIZACAO  FLORESTAL, MARITIMA E FLUVIAL;30001325,920000006;20400257,239999987;16311882,1;25885669,699999962;40809852,22000001;0
55770000;ADMINISTRACAO AG.METROP.CAMPINAS-AGEMCAMP;2476927,8299999987;3205679,2399999974;0,0;0;0;0
13430000;ESTUDOS PESQUISAS SUBSIDIAR ATIVID. POLITICAS;251983,37;1234335,34;1613303,29;389655,52;1234091,6300000001;0
46550000;ACOES PREVENCAO E PROTECAO NAS ESCOLAS;1726100,0000000002;2559900,0;1896010,9499999997;1074119,49;186741,57;0,0
44770000;ARTICULACAO MUNIC. E CONSORCIOS DE MUNICIPIOS;389993202,19999987;2250000,0;0,0;0,0;14874177,67;24000000,0
40080000;CONTROLE SOCIAL - CONDECA;0;0;0;0;0;3548160,16
20940000;MODERNIZACAO DA LINHA 10 - TURQUESA DA CPTM;0;0;0;0;0;27647955,000000004
58810000;TERCEIRIZACAO DE SERVICOS E COMPRAS PUBLICAS;803607,3;721973,05;2667855,0;71280,0;91476,0;0
13800000;RECUPERACAO DA PESQUISA AGROPECUARIA PAULISTA;0;0;0;0;0;5770671,569999998
57730000;VIABILIZACAO PARCERIAS COM A SOCIEDADE CIVIL;13112151,85;9889403,85;0,0;0;0;0
14330000;IMPLANTACAO DE SISTEMAS;1346152,61;0;0;0;0;0
53720000;OPERACAO DO POUPATEMPO;263051369,84;316320390,49;357768978,00999993;402850487,7099999;399186411,0;0
48220000;FUNCIONAMENTO ESCOLA PAULISTA DA MAGISTRATURA;2528435,79;3225250,1199999996;4724814,8;9660448,54;10803435,24;11328659,81
20600000;DESENVOLVIMENTO CONSOLID.SIST.INFORMATIZADOS;2483372,94;510294,0;0,0;0;0;0
54190000;PESQUISA CIENTIFICA TECNOLOGICA AREA ENDEMIAS;156854,77000000002;162087,48;0,0;0;0;0
61420000;PROVISAO DE SERVICOS ATENCAO A SAUDE;0;0;0;0;0;132546681,23999958
57690000;CAPACITACAO DE GESTORES;0;0;869169,37;1177,0;1124,55;6521,34
55090000;PLANO CARTOGRAFICO DO ESTADO DE SAO PAULO;454607,69;1136963,89;209700,57;8015766,53;5436716,59;5036311,13
60460000;CURSO DE LAZER COMUNITARIO;0;0;154978,78;0;0;0
52760000;PROCEDIMENTOS ALTA COMPLEXIDADE CRANIOFACIAIS;0;0;0;0;0;115960394,27999999
22100000;IMPLEMENTAÇÃO PROG.NAC.CRÉDITO FUND.NO ESTADO;0,0;0;0;0;0;0
60470000;LICENCIAMENTO AVALIACAO DE IMPACTO AMBIENTAL;0;0;34113295,35999996;35430482,06999998;33633021,250000045;42581391,75999999
20990000;PEDALANDO E APRENDENDO;140682,4;0;0;0;0;0
49880000;TRANSFERENCIA GRADUAL PRESOS DA POLICIA CIVIL;33451906,53000002;28992601,839999996;25404155,51000001;23140148,41000001;18257992,13;20002085,610000003
24980000;TUNEL SANTOS-GUARUJA;0;0;0;0;50009999,9;12499999,1
48380000;FABRICACAO E DISTRIBUICAO DE MEDICAMENTOS;157692197,28000012;161136009,06999978;184360581,86000013;165360676,58999974;393105911,4499996;176489338,870001
61800000;COMPENSACAO AMBIENTAL;0;0;0;0;0;24285427,34
47500000;MANUTENCAO DE TEATROS E CASAS DE ESPETACULOS;0,0;0;0;0;0;0
51170000;ESPORTE E LAZER PARA PESSOAS COM DEFICIENCIA;0;0;0;0;0;249305,0
22910000;DESENV. PROJ. REUTILIZACAO PROPRIOS DO ESTADO;23639002,259999998;0,0;0,0;0;0;0
61680000;PROV.DE MAT.DID.E APOIO PED.P/ED.BASICA;0;0;0;0;126751440,02999997;0
14300000;CONSTRUCAO, REFORMA FORUNS MINISTERIO PUBLICO;0;0;0;0;0;29705712,48
59510000;ESTUDOS SOBRE ECONOMIA E SOCIEDADE DO ESTADO;162600,0;0;0;0;0;0
44610000;PAGAMENTO DE ACOES INDENIZATORIAS;1052302634,0;0,0;0,0;0,0;0,0;0,0
55290000;ATENCAO ESPECIAL A FAMILIA;83617201,63000001;64949779,35;5626200,0;6395302,12;6688517,17;5949107,080000001
14810000;RECAPACITACAO MODERNIZ.LINHAS TREM METROPOL.;0,0;0,0;0;0;0;0
47340000;CAPACITACAO PROF. AREA DE ALIMENTACAO ESCOLAR;8632,79;65797,93;0,0;9745,06;0;0
58750000;CERTIFICACAO DE PRODUTOS;1265907,1700000002;2283549,4999999995;0,0;0,0;0;0
53590000;PUBLICIDADE INSTITUCIONAL;128400581,42000002;81329095,78999998;117540000,0;191600000,0;116176548,92999999;111749268,79
48500000;ATENDIMENTO AMBUL. E HOSPITALAR REDE ESTADO;0;0;0;0;0;6007967991,880004
11100000;IMPLANTACAO AMPLIACAO MODERNIZ. DE AEROPORTOS;21920777,420000006;44858064,68;77588970,78999999;57599056,57999998;19487158,82;0
53040000;ENSINO GRADUACAO NAS UNIV. E FAC. ESTADUAIS;1917477812,3599827;1695682363,5999866;2285779113,1400127;2347332581,439998;2368308104,709996;3713989314,2500453
48600000;ASSISTENCIA MEDICO-HOSPITALAR PROPRIA - HSPE;0;0;0;0;0;646592393,4100018
55580000;TRANSEC - TRANSACOES ENTRE SECRETARIAS;0,0;0;0;0;0;0
46990000;INOVACAO TECNOLOGICA;86037685,03;91394635,52;76922410,47;86845871,17;117191659,56;118970690,84
59020000;ADMINISTRACAO IMESC;0;0;0;0;0;8800810,399999999
60390000;GERENCIAMENTO DA REDE VIRTUAL DE ENSINO;0;0;1021250,0;0,0;970766,4;3215663,2
58600000;RELACIONAMENTO INSTITUCIONAL;476436,64;341141,47;0,0;0;0;0
58870000;APRIMORAMENTO PROFISSIONAL;82016051,14999996;104824928,42000006;29917553,329999994;3150433,0900000003;25206843,53;92152,62
57770000;CAPACITACAO EM ONCOLOGIA;237136,4;18491,1;0;0;0;0
56480000;CAPACITACAO BIODIV. VEGETAL E MEIO AMBIENTE;507272,0700000001;51681,02;17408,699999999997;165077,28;121101,8;195860,0
61720000;FORNEC. ALIMENTACAO P/ALUNOS EDUCACAO BASICA;0;0;0;0;0;654294148,7200001
10210000;SERV.OBRAS INFRAEST.HIDRICA COMBATE ENCHENTES;137691831,45;247492551,90000004;197816387,54999995;220331415,1;106346753,55000001;0
55990000;AUDITORIA;19641403,27000002;23236164,560000002;22647886,970000003;21170965,649999987;24799884,990000024;0
56700000;PROTECAO SOCIED. FISCAL. CERT. PROD. SERVICOS;1022,25;0;1240632,8400000003;2325455,5899999994;3020002,06;1199776,8399999999
46140000;MANUTENCAO DA TECNOLOGIA INFORM. MIN.PUBLICO;0;0;0;0;0;15032154,13
58590000;DIVULGACAO DE INFORMACOES ENERGETICAS;50672,0;400000,0;994131,0;25552,0;500000,0;257260,0
59080000;REVITALIZACAO PARC. CUMP. MED.SOCIOEDUCATIVAS;46822466,73;56585522,959999986;0,0;0;0;0
49590000;REGULARIZACAO FUNDIARIA-PROGRAMA MINHA TERRA;535262,2899999999;773292,2299999995;1426028,4299999997;783833,01;211377,74000000002;0
48760000;POUPATEMPO DO PRODUTOR;0;0;261883,32;4879092,1;3639786,07;0
57210000;FORMACAO ARTISTICA E INCLUSAO SOCIAL;540000,0;0;0;0;0;0
60010000;BOM PRATO;0;4157813,9099999997;35699311,44;47929595,01999998;52981433,72;60423962,5
24390000;INFRAESTRUTURA TECNOLOGIA INFORM. COMUNICACAO;0;0;199998,0;0,0;1320177,2200000002;50040,0
44750000;PRODUCAO DE DADOS ESTATISTICOS;0,0;0,0;0,0;0,0;0;0
49600000;ASSISTENCIA TECNICA E EXTENSAO RURAL ESPECIAL;28991571,509999998;33872419,05;43971532,50000001;47259503,050000004;45446057,41;0
56640000;COMPLEMENTACAO APOSENTADORIAS PENSOES-METRO;2775380,7;2574443,24;3747776,450000001;4361039,340000001;4420981,36;4806208,26
53250000;FORNECIMENTO ALIMENTACAO POPULACAO PRISIONAL;291289056,18000007;327400583,04999995;0,0;0,0;0,0;0
57060000;ATIVIDADE CULTURAL PARCERIA MUNIC.E ENTIDADES;22019048,88;23847660,139999997;28103616,8;12553078,22;36815798,18000001;2737051,37
57240000;GESTAO DOCUMENTAL E ACESSO A INFORMACAO;0;0;0;0;0;3074204,32
20630000;NOVOS INSUMOS DIAG. CONTROLE PRAGAS E DOENCAS;754499,84;200085,25;428520,54000000004;0,0;0;0
53610000;ASSESSORIA TECNICA EM GESTAO;25506377,09999999;36588505,74;36342343,68;28257933,32999999;26507489,380000003;22779043,83
24660000;FINAN.ACOES BACIA PARAIBA DO SUL REC USO AGUA;0;0;0;3200000,0;3469823,93;0
16200000;SUBSCRICAO DE ACOES DA CESP;0,0;0,0;0;0;0;0
60990000;BIBLIOTECAS E LEITURA;0;0;0;0;0;14786864,92
50780000;APOIO ADMINISTRATIVO;124878303,3400001;328464719,50999975;272006735,9200001;287878508,6100009;306964880,75000054;312868814,19000036
47830000;ACOES INTEGRADAS EM ABAST. E SEG. ALIMENTAR;0;0;0;0;0;3543723,1400000015
59730000;CENARIOS AMBIENTAIS 2020;188065,97999999998;0,0;0;0;0;0
24660000;FINAN.ACOES UGRHI PARAIBA DO SUL REC USO AGUA;0;0;0;0;0;2737085,0100000002
16250000;PLANEJAMENTO DE RECURSOS HIDRICOS;1631743,56;1942620,68;5048448,5;546582,49;234664,0;0
57940000;REGULACAO FISC.SERV. PUBLICOS SANEAM. BASICO;4177588,740000001;5472220,6;6704286,359999999;4209784,179999999;6025704,3900000015;0
56610000;COMPLEMENTACAO APOSENTADORIAS PENSOES- CODASP;566373,59;565964,4599999998;1104776,17;715330,56;901968,4899999996;892616,6500000004
45750000;PENSAO MENSAL;3877095967,39;4354437756,35;0,0;0;0;0
22650000;SUBSCRICAO ACOES - CIA DOCAS DE SAO SEBASTIAO;5000000,0;161000000,0;0,0;26280000,0;77000000,0;11250000,0
51460000;ESCOLA DA FAMILIA;70555380,28999999;106708387,03;72337004,5899999;86325140,51000002;217833955,4099997;169271870,87000006
60540000;PLANEJAMENTO AMBIENTAL REGIOES METROPOLITANAS;0;0;0;6519,85;6400,0;0
10360000;APOIO A EXPANSAO E MELHORIA DO ENSINO MEDIO;0,0;0,0;0,0;0,0;0;0
19980000;RECUPERACAO SOCIOAMBIENTAL DA SERRA DO MAR;1135206,0;94226178,6;31550139,89;14734325,12;34727990,1;37893060,21
41060000;QUALIFICACAO E TREINAMENTO  RECURSOS HUMANOS;1597382,7700000003;1978374,9500000002;0,0;0,0;0,0;0
43880000;GESTAO DA DEFESA AGROPECUARIA;6415858,940000001;7291691,679999996;8799934,680000005;11785095,580000006;8263671,780000001;0
48170000;FUNCIONAMENTO DO PROCESSO LEGISLATIVO;599785351,6800004;650011211,34;719770286,84;780060787,0100002;844922045,3199997;939825511,9200007
57260000;CAPACITACAO REC. HUMANOS QUALID.VIDA TRABALHO;40781,0;38370,0;37590,0;162141,32;25265,0;6108,0
